codigo_ibge,municipio,uf,eixo_id,n_contratos,valor_total,subeixos_atingidos,fontes,nivel_documentacao,rotulo_nivel
2403905,FRANCISCO DANTAS,RN,primeira_infancia,1,3167331.21,creche_pre_escola,Transferegov,1,registro_isolado
2404101,GALINHOS,RN,primeira_infancia,1,3167331.21,creche_pre_escola,Transferegov,1,registro_isolado
2404200,GOIANINHA,RN,busca_ativa_escolar,1,10936750.34,programas_permanencia,Transferegov,1,registro_isolado
2404408,GROSSOS,RN,busca_ativa_escolar,1,11000000.0,programas_permanencia,Transferegov,1,registro_isolado
2404408,GROSSOS,RN,primeira_infancia,1,3200000.0,creche_pre_escola,Transferegov,1,registro_isolado
2404507,GUAMARÉ,RN,busca_ativa_escolar,1,10934855.82,programas_permanencia,Transferegov,1,registro_isolado
2404507,GUAMARÉ,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2404804,IPUEIRA,RN,primeira_infancia,1,3168300.54,creche_pre_escola,Transferegov,1,registro_isolado
2404853,ITAJÁ,RN,primeira_infancia,1,3351272.69,creche_pre_escola,Transferegov,1,registro_isolado
2404903,ITAÚ,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2404903,ITAÚ,RN,seguranca_alimentar,2,407380.0,agricultura_familiar,Transferegov,1,registro_isolado
2405108,JANDAÍRA,RN,primeira_infancia,1,3351272.69,creche_pre_escola,Transferegov,1,registro_isolado
2405405,JAPI,RN,busca_ativa_escolar,1,9394102.63,programas_permanencia,Transferegov,1,registro_isolado
2405405,JAPI,RN,primeira_infancia,1,5468517.78,creche_pre_escola,Transferegov,1,registro_isolado
2405801,JOÃO CÂMARA,RN,primeira_infancia,1,5828191.68,creche_pre_escola,Transferegov,1,registro_isolado
2406155,JUNDIÁ,RN,primeira_infancia,1,3167666.56,creche_pre_escola,Transferegov,1,registro_isolado
2406155,JUNDIÁ,RN,seguranca_alimentar,2,387354.0,agricultura_familiar,Transferegov,1,registro_isolado
2406502,LAGOA NOVA,RN,primeira_infancia,1,3167666.56,creche_pre_escola,Transferegov,1,registro_isolado
2406601,LAGOA SALGADA,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2406908,LUCRÉCIA,RN,seguranca_alimentar,1,500000.0,agricultura_familiar,Transferegov,1,registro_isolado
2407104,MACAÍBA,RN,busca_ativa_escolar,1,9394103.57,programas_permanencia,Transferegov,1,registro_isolado
2407104,MACAÍBA,RN,primeira_infancia,1,5324901.88,creche_pre_escola,Transferegov,1,registro_isolado
2407203,MACAU,RN,seguranca_alimentar,2,477354.0,agricultura_familiar,Transferegov,1,registro_isolado
2407252,MAJOR SALES,RN,seguranca_alimentar,1,221000.0,agricultura_familiar,Transferegov,1,registro_isolado
2407500,MAXARANGUAPE,RN,primeira_infancia,1,3167666.56,creche_pre_escola,Transferegov,1,registro_isolado
2407500,Maxaranguape,RN,primeira_infancia,1,3040338.55,creche_pre_escola,PNCP,1,registro_isolado
2407807,MONTE ALEGRE,RN,busca_ativa_escolar,1,9394102.63,programas_permanencia,Transferegov,1,registro_isolado
2408003,MOSSORÓ,RN,busca_ativa_escolar,1,9503850.0,transporte_escolar,Transferegov,1,registro_isolado
2408102,NATAL,RN,busca_ativa_escolar,1,7831522.68,programas_permanencia,Transferegov,1,registro_isolado
2408102,NATAL,RN,primeira_infancia,2,6702545.38,creche_pre_escola,Transferegov,1,registro_isolado
2408102,NATAL,RN,seguranca_alimentar,1,1324582.7,agricultura_familiar;equipamentos_san,Transferegov,1,registro_isolado
2408201,NÍSIA FLORESTA,RN,busca_ativa_escolar,1,9394751.61,programas_permanencia,Transferegov,1,registro_isolado
2408201,NÍSIA FLORESTA,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2408201,Nísia Floresta,RN,seguranca_alimentar,2,1159878.0,agricultura_familiar,PNCP,1,registro_isolado
2408607,PARANÁ,RN,primeira_infancia,1,3167429.45,creche_pre_escola,Transferegov,1,registro_isolado
2408706,PARAÚ,RN,primeira_infancia,1,3168300.54,creche_pre_escola,Transferegov,1,registro_isolado
2408953,RIO DO FOGO,RN,primeira_infancia,1,3202928.7,creche_pre_escola,Transferegov,1,registro_isolado
2409209,PASSAGEM,RN,seguranca_alimentar,2,429660.0,agricultura_familiar,Transferegov,1,registro_isolado
2409332,SANTA MARIA,RN,primeira_infancia,1,5328644.37,creche_pre_escola,Transferegov,1,registro_isolado
2409407,PAU DOS FERROS,RN,busca_ativa_escolar,1,10934855.82,programas_permanencia,Transferegov,1,registro_isolado
2409407,PAU DOS FERROS,RN,primeira_infancia,1,3167331.21,creche_pre_escola,Transferegov,1,registro_isolado
2409407,Pau dos Ferros,RN,primeira_infancia,1,2599999.99,creche_pre_escola,PNCP,1,registro_isolado
2409605,PEDRA PRETA,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2409704,PEDRO AVELINO,RN,busca_ativa_escolar,1,7831522.68,programas_permanencia,Transferegov,1,registro_isolado
2409704,Pedro Avelino,RN,saude_mental,1,24000.0,caps,PNCP,1,registro_isolado
2410009,PILÕES,RN,primeira_infancia,1,3167331.22,creche_pre_escola,Transferegov,1,registro_isolado
2410256,PORTO DO MANGUE,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2410306,PRESIDENTE JUSCELINO,RN,busca_ativa_escolar,1,469499.0,transporte_escolar,Transferegov,1,registro_isolado
2410900,RIACHUELO,RN,primeira_infancia,1,3167331.21,creche_pre_escola,Transferegov,1,registro_isolado
2411056,TIBAU,RN,primeira_infancia,1,5532871.48,creche_pre_escola,Transferegov,1,registro_isolado
2411056,Tibau,RN,busca_ativa_escolar,4,0.0,programas_permanencia,PNCP,2,registros_recorrentes
2411205,SANTA CRUZ,RN,busca_ativa_escolar,1,10934855.82,programas_permanencia,Transferegov,1,registro_isolado
2411205,SANTA CRUZ,RN,primeira_infancia,2,8679917.07,creche_pre_escola,Transferegov,1,registro_isolado
2411502,Santo Antônio,RN,primeira_infancia,1,815030.45,creche_pre_escola,PNCP,1,registro_isolado
2411502,Santo Antônio,RN,seguranca_alimentar,2,11083.52,agricultura_familiar,PNCP,1,registro_isolado
2412005,SÃO GONÇALO DO AMARANTE,RN,busca_ativa_escolar,1,10934855.83,programas_permanencia,Transferegov,1,registro_isolado
2412005,SÃO GONÇALO DO AMARANTE,RN,primeira_infancia,1,5436708.06,creche_pre_escola,Transferegov,1,registro_isolado
2412104,SÃO JOÃO DO SABUGI,RN,busca_ativa_escolar,1,469499.0,transporte_escolar,Transferegov,1,registro_isolado
2412203,SÃO JOSÉ DE MIPIBU,RN,primeira_infancia,1,3167331.21,creche_pre_escola,Transferegov,1,registro_isolado
2412500,SÃO MIGUEL,RN,busca_ativa_escolar,1,10936750.33,programas_permanencia,Transferegov,1,registro_isolado
2412500,SÃO MIGUEL,RN,primeira_infancia,1,3167666.57,creche_pre_escola,Transferegov,1,registro_isolado
2412906,SÃO TOMÉ,RN,busca_ativa_escolar,1,9395757.89,programas_permanencia,Transferegov,1,registro_isolado
2413300,SERRA DE SÃO BENTO,RN,primeira_infancia,1,3351272.69,creche_pre_escola,Transferegov,1,registro_isolado
2413557,SERRINHA DOS PINTOS,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2413706,SÍTIO NOVO,RN,busca_ativa_escolar,1,474199.0,transporte_escolar,Transferegov,1,registro_isolado
2414001,TANGARÁ,RN,busca_ativa_escolar,1,9394102.63,programas_permanencia,Transferegov,1,registro_isolado
2414100,TENENTE ANANIAS,RN,primeira_infancia,1,5452200.81,creche_pre_escola,Transferegov,1,registro_isolado
2414407,TOUROS,RN,busca_ativa_escolar,1,10934855.83,programas_permanencia,Transferegov,1,registro_isolado
2414407,TOUROS,RN,primeira_infancia,1,5324900.86,creche_pre_escola,Transferegov,1,registro_isolado
2414803,VERA CRUZ,RN,busca_ativa_escolar,1,9394102.63,programas_permanencia,Transferegov,1,registro_isolado
2415008,VILA FLOR,RN,primeira_infancia,1,3167331.21,creche_pre_escola,Transferegov,1,registro_isolado
2500106,Água Branca,PB,primeira_infancia,1,49535.6,creche_pre_escola,PNCP,1,registro_isolado
2500106,Água Branca,PB,seguranca_alimentar,2,104375.6,alimentacao_escolar,PNCP,1,registro_isolado
2500304,ALAGOA GRANDE,PB,primeira_infancia,1,3225587.01,creche_pre_escola,Transferegov,1,registro_isolado
2500304,ALAGOA GRANDE,PB,seguranca_alimentar,1,518679.77,equipamentos_san,Transferegov,1,registro_isolado
2500403,Alagoa Nova,PB,busca_ativa_escolar,3,14890.5,programas_permanencia,PNCP,2,registros_recorrentes
2500502,ALAGOINHA,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2500700,São João do Rio do Peixe,PB,saude_mental,1,62000.0,raps_geral,PNCP,1,registro_isolado
2500775,APARECIDA,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2500775,APARECIDA,PB,primeira_infancia,1,5236187.82,creche_pre_escola,Transferegov,1,registro_isolado
2500809,ARAÇAGI,PB,busca_ativa_escolar,1,9149722.57,programas_permanencia,Transferegov,1,registro_isolado
2500908,Arara,PB,primeira_infancia,3,821615.0,creche_pre_escola,PNCP,2,registros_recorrentes
2500908,Arara,PB,seguranca_alimentar,3,821615.0,alimentacao_escolar,PNCP,2,registros_recorrentes
2501104,Areia,PB,busca_ativa_escolar,1,872533.6,transporte_escolar,PNCP,1,registro_isolado
2501302,AROEIRAS,PB,busca_ativa_escolar,1,9327456.84,programas_permanencia,Transferegov,1,registro_isolado
2501302,AROEIRAS,PB,primeira_infancia,1,3109777.74,creche_pre_escola,Transferegov,1,registro_isolado
2501708,BARRA DE SÃO MIGUEL,PB,primeira_infancia,1,5236187.82,creche_pre_escola,Transferegov,1,registro_isolado
2502102,BOA VENTURA,PB,busca_ativa_escolar,1,7622453.28,programas_permanencia,Transferegov,1,registro_isolado
2502102,BOA VENTURA,PB,primeira_infancia,1,3109777.74,creche_pre_escola,Transferegov,1,registro_isolado
2502409,BONITO DE SANTA FÉ,PB,busca_ativa_escolar,1,7623728.75,programas_permanencia,Transferegov,1,registro_isolado
2502409,BONITO DE SANTA FÉ,PB,primeira_infancia,1,3109777.74,creche_pre_escola,Transferegov,1,registro_isolado
2502805,BREJO DO CRUZ,PB,busca_ativa_escolar,1,10656613.84,programas_permanencia,Transferegov,1,registro_isolado
2502805,BREJO DO CRUZ,PB,primeira_infancia,1,3225587.01,creche_pre_escola,Transferegov,1,registro_isolado
2503001,CAAPORÃ,PB,busca_ativa_escolar,1,7622479.89,programas_permanencia,Transferegov,1,registro_isolado
2503001,CAAPORÃ,PB,primeira_infancia,1,5378478.98,creche_pre_escola,Transferegov,1,registro_isolado
2503100,CABACEIRAS,PB,primeira_infancia,1,5236187.83,creche_pre_escola,Transferegov,1,registro_isolado
2503209,CABEDELO,PB,busca_ativa_escolar,1,7622453.28,programas_permanencia,Transferegov,1,registro_isolado
2503209,CABEDELO,PB,primeira_infancia,1,3110321.85,creche_pre_escola,Transferegov,1,registro_isolado
2503209,Cabedelo,PB,saude_mental,6,207218.42,alcool_drogas;caps,PNCP,2,registros_recorrentes
2503506,CACIMBA DE DENTRO,PB,busca_ativa_escolar,1,7622453.28,programas_permanencia,Transferegov,1,registro_isolado
2503506,CACIMBA DE DENTRO,PB,primeira_infancia,1,5235988.6,creche_pre_escola,Transferegov,1,registro_isolado
2503704,CAJAZEIRAS,PB,seguranca_alimentar,1,370632.19,equipamentos_san,Transferegov,1,registro_isolado
2503902,CAMALAÚ,PB,primeira_infancia,1,5235988.6,creche_pre_escola,Transferegov,1,registro_isolado
2504009,CAMPINA GRANDE,PB,busca_ativa_escolar,1,9149557.83,programas_permanencia,Transferegov,1,registro_isolado
2504009,CAMPINA GRANDE,PB,seguranca_alimentar,1,602000.0,equipamentos_san,Transferegov,1,registro_isolado
2504009,Campina Grande,PB,saude_mental,1,72000.0,caps,PNCP,1,registro_isolado
2504033,CAPIM,PB,busca_ativa_escolar,1,7622479.89,programas_permanencia,Transferegov,1,registro_isolado
2504074,CARAÚBAS,PB,primeira_infancia,1,5236000.12,creche_pre_escola,Transferegov,1,registro_isolado
2504074,Caraúbas,PB,primeira_infancia,1,4065000.0,creche_pre_escola,PNCP,1,registro_isolado
2504207,CATINGUEIRA,PB,seguranca_alimentar,1,800000.0,agricultura_familiar,Transferegov,1,registro_isolado
2504603,CONDE,PB,busca_ativa_escolar,1,10656613.85,programas_permanencia,Transferegov,1,registro_isolado
2504603,Conde,PB,primeira_infancia,1,1298500.0,creche_pre_escola,PNCP,1,registro_isolado
2504900,CRUZ DO ESPÍRITO SANTO,PB,busca_ativa_escolar,1,9149557.83,programas_permanencia,Transferegov,1,registro_isolado
2505006,CUBATI,PB,busca_ativa_escolar,1,9149722.57,programas_permanencia,Transferegov,1,registro_isolado
2505105,CUITÉ,PB,busca_ativa_escolar,1,10656613.85,programas_permanencia,Transferegov,1,registro_isolado
2505105,CUITÉ,PB,primeira_infancia,1,3109783.17,creche_pre_escola,Transferegov,1,registro_isolado
2506004,ESPERANÇA,PB,primeira_infancia,1,5236628.71,creche_pre_escola,Transferegov,1,registro_isolado
2506004,Esperança,PB,busca_ativa_escolar,3,37693.240000000005,programas_permanencia,PNCP,2,registros_recorrentes
2506103,FAGUNDES,PB,busca_ativa_escolar,1,5235988.6,programas_permanencia,Transferegov,1,registro_isolado
2506103,FAGUNDES,PB,primeira_infancia,1,5235988.6,creche_pre_escola,Transferegov,1,registro_isolado
2506251,GADO BRAVO,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2506251,GADO BRAVO,PB,primeira_infancia,1,5236187.82,creche_pre_escola,Transferegov,1,registro_isolado
2506301,GUARABIRA,PB,primeira_infancia,1,3225587.01,creche_pre_escola,Transferegov,1,registro_isolado
2506301,Guarabira,PB,primeira_infancia,3,187112.8,creche_pre_escola,PNCP,2,registros_recorrentes
2506400,GURINHÉM,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2506905,ITABAIANA,PB,primeira_infancia,1,3110321.86,creche_pre_escola,Transferegov,1,registro_isolado
2507309,JACARAÚ,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2507507,JOÃO PESSOA,PB,primeira_infancia,4,14192582.84,creche_pre_escola,Transferegov,2,registros_recorrentes
2507507,JOÃO PESSOA,PB,seguranca_alimentar,1,808000.0,equipamentos_san,Transferegov,1,registro_isolado
2507507,João Pessoa,PB,saude_mental,11,244064.96,caps,PNCP,3,atividade_substancial
2507705,JUAZEIRINHO,PB,busca_ativa_escolar,1,10656613.85,programas_permanencia,Transferegov,1,registro_isolado
2507903,JURIPIRANGA,PB,busca_ativa_escolar,1,10656613.85,programas_permanencia,Transferegov,1,registro_isolado
2507903,JURIPIRANGA,PB,primeira_infancia,1,3109783.17,creche_pre_escola,Transferegov,1,registro_isolado
2507903,Juripiranga,PB,busca_ativa_escolar,2,0.0,programas_permanencia,PNCP,1,registro_isolado
2507903,Juripiranga,PB,primeira_infancia,2,0.0,creche_pre_escola,PNCP,1,registro_isolado
2508000,JURU,PB,busca_ativa_escolar,1,9149557.83,programas_permanencia,Transferegov,1,registro_isolado
2508000,JURU,PB,primeira_infancia,1,5239942.04,creche_pre_escola,Transferegov,1,registro_isolado
2508208,LAGOA DE DENTRO,PB,busca_ativa_escolar,1,10656613.85,programas_permanencia,Transferegov,1,registro_isolado
2508208,LAGOA DE DENTRO,PB,primeira_infancia,1,5236000.12,creche_pre_escola,Transferegov,1,registro_isolado
2508406,Lastro,PB,primeira_infancia,1,30000.0,creche_pre_escola,PNCP,1,registro_isolado
2509107,MARI,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2509107,MARI,PB,primeira_infancia,1,5235988.6,creche_pre_escola,Transferegov,1,registro_isolado
2509156,MARIZÓPOLIS,PB,busca_ativa_escolar,1,7622453.29,programas_permanencia,Transferegov,1,registro_isolado
2509156,MARIZÓPOLIS,PB,primeira_infancia,1,3109777.74,creche_pre_escola,Transferegov,1,registro_isolado
2509305,MATARACA,PB,seguranca_alimentar,1,808000.0,equipamentos_san,Transferegov,1,registro_isolado
2509404,MOGEIRO,PB,busca_ativa_escolar,1,10674511.43,programas_permanencia,Transferegov,1,registro_isolado
2509602,MONTE HOREBE,PB,busca_ativa_escolar,1,9149557.83,programas_permanencia,Transferegov,1,registro_isolado
2509602,MONTE HOREBE,PB,primeira_infancia,1,5235988.6,creche_pre_escola,Transferegov,1,registro_isolado
2510808,PATOS,PB,busca_ativa_escolar,1,9149557.83,programas_permanencia,Transferegov,1,registro_isolado
2510808,PATOS,PB,seguranca_alimentar,1,800000.0,equipamentos_san,Transferegov,1,registro_isolado
2511301,PIANCÓ,PB,busca_ativa_escolar,1,9149722.57,programas_permanencia,Transferegov,1,registro_isolado
2511301,PIANCÓ,PB,primeira_infancia,1,3109783.17,creche_pre_escola,Transferegov,1,registro_isolado
2511400,PICUÍ,PB,primeira_infancia,1,3225587.01,creche_pre_escola,Transferegov,1,registro_isolado
2511509,PILAR,PB,busca_ativa_escolar,1,10656613.84,programas_permanencia,Transferegov,1,registro_isolado
2511905,PITIMBU,PB,seguranca_alimentar,1,350000.0,equipamentos_san,Transferegov,1,registro_isolado
2512002,POCINHOS,PB,busca_ativa_escolar,1,10656613.85,programas_permanencia,Transferegov,1,registro_isolado
2512002,POCINHOS,PB,primeira_infancia,1,3109777.74,creche_pre_escola,Transferegov,1,registro_isolado
2512077,POÇO DE JOSÉ DE MOURA,PB,busca_ativa_escolar,1,5235988.6,programas_permanencia,Transferegov,1,registro_isolado
2512077,POÇO DE JOSÉ DE MOURA,PB,primeira_infancia,1,5235988.6,creche_pre_escola,Transferegov,1,registro_isolado
2512507,QUEIMADAS,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2512507,QUEIMADAS,PB,primeira_infancia,1,3110321.85,creche_pre_escola,Transferegov,1,registro_isolado
2512804,RIACHO DOS CAVALOS,PB,busca_ativa_escolar,1,9167581.91,programas_permanencia,Transferegov,1,registro_isolado
2513109,SALGADO DE SÃO FÉLIX,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2513208,Santa Cruz,PB,primeira_infancia,2,84999.6,creche_pre_escola;pre_natal_neonatal,PNCP,1,registro_isolado
2513208,Santa Cruz,PB,seguranca_alimentar,3,170932.8,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
2513406,SANTA LUZIA,PB,busca_ativa_escolar,1,9157261.73,programas_permanencia,Transferegov,1,registro_isolado
2513406,Santa Luzia,PB,busca_ativa_escolar,1,361008.4,programas_permanencia,PNCP,1,registro_isolado
2513653,JOCA CLAUDINO,PB,primeira_infancia,1,3110321.85,creche_pre_escola,Transferegov,1,registro_isolado
2513703,SANTA RITA,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2513703,SANTA RITA,PB,primeira_infancia,2,8461575.61,creche_pre_escola,Transferegov,1,registro_isolado
2513703,Santa Rita,PB,primeira_infancia,1,3885927.86,creche_pre_escola,PNCP,1,registro_isolado
2513901,São Bento,PB,primeira_infancia,1,4691982.46,creche_pre_escola,PNCP,1,registro_isolado
2513968,SÃO DOMINGOS,PB,busca_ativa_escolar,1,469999.0,transporte_escolar,Transferegov,1,registro_isolado
2514503,SÃO JOSÉ DE PIRANHAS,PB,primeira_infancia,1,3109777.74,creche_pre_escola,Transferegov,1,registro_isolado
2514651,São José do Brejo do Cruz,PB,seguranca_alimentar,3,47616.0,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
2515302,Sapé,PB,primeira_infancia,1,8529.0,creche_pre_escola,PNCP,1,registro_isolado
2515302,Sapé,PB,seguranca_alimentar,4,800378.0200000001,alimentacao_escolar,PNCP,2,registros_recorrentes
2515500,SERRA BRANCA,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2515500,SERRA BRANCA,PB,primeira_infancia,1,5236187.83,creche_pre_escola,Transferegov,1,registro_isolado
2515906,Serraria,PB,seguranca_alimentar,7,220288.0,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
2516102,SOLEDADE,PB,primeira_infancia,1,3225587.01,creche_pre_escola,Transferegov,1,registro_isolado
2516201,SOUSA,PB,busca_ativa_escolar,1,9149722.57,programas_permanencia,Transferegov,1,registro_isolado
2516201,SOUSA,PB,primeira_infancia,1,5236000.11,creche_pre_escola,Transferegov,1,registro_isolado
2516300,SUMÉ,PB,busca_ativa_escolar,1,10655688.12,programas_permanencia,Transferegov,1,registro_isolado
2516300,SUMÉ,PB,primeira_infancia,1,3225587.01,creche_pre_escola,Transferegov,1,registro_isolado
